Unnamed: 0,SYMBOL,NAME OF COMPANY,Industry,SECTOR
0,20MICRONS.NS,20 Microns Limited,Others,Others
1,21STCENMGM.NS,21st Century Management Services Limited,Others,Others
2,360ONE.NS,360 ONE WAM LIMITED,Financial Services,Financial Services
3,3IINFOLTD.NS,3i Infotech Limited,Others,Others
4,3MINDIA.NS,3M India Limited,Diversified,Diversified
5,3PLAND.NS,3P Land Holdings Limited,Others,Others
6,5PAISA.NS,5Paisa Capital Limited,Others,Others
7,63MOONS.NS,63 moons technologies limited,Others,Others
8,A2ZINFRA.NS,A2Z Infra Engineering Limited,Others,Others
9,AAATECH.NS,AAA Technologies Limited,Others,Others
10,AADHARHFC.NS,Aadhar Housing Finance Limited,Others,Others
11,AAKASH.NS,Aakash Exploration Services Limited,Others,Others
12,AAREYDRUGS.NS,Aarey Drugs & Pharmaceuticals Limited,Others,Others
13,AARON.NS,Aaron Industries Limited,Others,Others
14,AARTECH.NS,Aartech Solonics Limited,Others,Others
15,AARTIDRUGS.NS,Aarti Drugs Limited,Healthcare,Healthcare
16,AARTIIND.NS,Aarti Industries Limited,Chemicals,Chemicals
17,AARTIPHARM.NS,Aarti Pharmalabs Limited,Healthcare,Healthcare
18,AARTISURF.NS,Aarti Surfactants Limited,Others,Others
19,AARVEEDEN.NS,Aarvee Denims & Exports Limited,Others,Others
20,AARVI.NS,Aarvi Encon Limited,Others,Others
21,AAVAS.NS,Aavas Financiers Limited,Financial Services,Financial Services
22,ABAN.NS,Aban Offshore Limited,Others,Others
23,ABB.NS,ABB India Limited,Capital Goods,Capital Goods
24,ABBOTINDIA.NS,Abbott India Limited,Healthcare,Healthcare
25,ABCAPITAL.NS,Aditya Birla Capital Limited,Financial Services,Financial Services
26,ABDL.NS,Allied Blenders and Distillers Limited,Others,Others
27,ABFRL.NS,Aditya Birla Fashion and Retail Limited,Consumer Services,Consumer Services
28,ABMINTLLTD.NS,ABM International Limited,Others,Others
29,ABSLAMC.NS,Aditya Birla Sun Life AMC Limited,Others,Others
30,ACC.NS,ACC Limited,Construction Materials,Construction Materials
31,ACCELYA.NS,Accelya Solutions India Limited,Information Technology,Information Technology
32,ACCURACY.NS,Accuracy Shipping Limited,Others,Others
33,ACE.NS,Action Construction Equipment Limited,Capital Goods,Capital Goods
34,ACEINTEG.NS,Ace Integrated Solutions Limited,Others,Others
35,ACI.NS,Archean Chemical Industries Limited,Chemicals,Chemicals
36,ACL.NS,Andhra Cements Limited,Others,Others
37,ACLGATI.NS,Allcargo Gati Limited,Others,Others
38,ADANIENSOL.NS,Adani Energy Solutions Limited,Power,Power
39,ADANIENT.NS,Adani Enterprises Limited,Metals & Mining,Metals & Mining
40,ADANIGREEN.NS,Adani Green Energy Limited,Power,Power
41,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Services,Services
42,ADANIPOWER.NS,Adani Power Limited,Power,Power
43,ADFFOODS.NS,ADF Foods Limited,Others,Others
44,ADL.NS,Archidply Decor Limited,Others,Others
45,ADORWELD.NS,Ador Welding Limited,Others,Others
46,ADROITINFO.NS,Adroit Infotech Limited,Others,Others
47,ADSL.NS,Allied Digital Services Limited,Others,Others
48,ADVANIHOTR.NS,Advani Hotels & Resorts (India) Limited,Others,Others
49,ADVENZYMES.NS,Advanced Enzyme Technologies Limited,Healthcare,Healthcare
50,AEGISLOG.NS,Aegis Logistics Limited,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels
51,AEROFLEX.NS,Aeroflex Industries Limited,Others,Others
52,AETHER.NS,Aether Industries Limited,Chemicals,Chemicals
53,AFFLE.NS,Affle (India) Limited,Information Technology,Information Technology
54,AFIL.NS,Akme Fintrade (India) Limited,Others,Others
55,AGARIND.NS,Agarwal Industrial Corporation Limited,Others,Others
56,AGI.NS,AGI Greenpac Limited,Capital Goods,Capital Goods
57,AGIIL.NS,Agi Infra Limited,Others,Others
58,AGRITECH.NS,Agri-Tech (India) Limited,Others,Others
59,AGROPHOS.NS,Agro Phos India Limited,Others,Others
60,AGSTRA.NS,AGS Transact Technologies Limited,Others,Others
61,AHL.NS,Abans Holdings Limited,Others,Others
62,AHLADA.NS,Ahlada Engineers Limited,Others,Others
63,AHLEAST.NS,Asian Hotels (East) Limited,Others,Others
64,AHLUCONT.NS,Ahluwalia Contracts (India) Limited,Construction,Construction
65,AIAENG.NS,AIA Engineering Limited,Capital Goods,Capital Goods
66,AIIL.NS,Authum Investment & Infrastructure Limited,Others,Others
67,AIRAN.NS,Airan Limited,Others,Others
68,AIROLAM.NS,Airo Lam limited,Others,Others
69,AJANTPHARM.NS,Ajanta Pharma Limited,Healthcare,Healthcare
70,AJMERA.NS,Ajmera Realty & Infra India Limited,Others,Others
71,AJOONI.NS,Ajooni Biotech Limited,Others,Others
72,AKASH.NS,Akash Infra-Projects Limited,Others,Others
73,AKG.NS,Akg Exim Limited,Others,Others
74,AKI.NS,AKI India Limited,Others,Others
75,AKSHAR.NS,Akshar Spintex Limited,Others,Others
76,AKSHARCHEM.NS,AksharChem India Limited,Others,Others
77,AKSHOPTFBR.NS,Aksh Optifibre Limited,Others,Others
78,AKUMS.NS,Akums Drugs and Pharmaceuticals Limited,Others,Others
79,AKZOINDIA.NS,Akzo Nobel India Limited,Others,Others
80,ALANKIT.NS,Alankit Limited,Others,Others
81,ALBERTDAVD.NS,Albert David Limited,Others,Others
82,ALEMBICLTD.NS,Alembic Limited,Others,Others
83,ALICON.NS,Alicon Castalloy Limited,Others,Others
84,ALKALI.NS,Alkali Metals Limited,Others,Others
85,ALKEM.NS,Alkem Laboratories Limited,Healthcare,Healthcare
86,ALKYLAMINE.NS,Alkyl Amines Chemicals Limited,Chemicals,Chemicals
87,ALLCARGO.NS,Allcargo Logistics Limited,Services,Services
88,ALLSEC.NS,Allsec Technologies Limited,Others,Others
89,ALMONDZ.NS,Almondz Global Securities Limited,Others,Others
90,ALOKINDS.NS,Alok Industries Limited,Textiles,Textiles
91,ALPA.NS,Alpa Laboratories Limited,Others,Others
92,ALPHAGEO.NS,Alphageo (India) Limited,Others,Others
93,ALPSINDUS.NS,Alps Industries Limited,Others,Others
94,AMBER.NS,Amber Enterprises India Limited,Consumer Durables,Consumer Durables
95,AMBICAAGAR.NS,Ambica Agarbathies & Aroma industries Limited,Others,Others
96,AMBIKCO.NS,Ambika Cotton Mills Limited,Others,Others
97,AMBUJACEM.NS,Ambuja Cements Limited,Construction Materials,Construction Materials
98,AMDIND.NS,AMD Industries Limited,Others,Others
99,AMIORG.NS,Ami Organics Limited,Healthcare,Healthcare
100,AMJLAND.NS,Amj Land Holdings Limited,Others,Others
101,AMNPLST.NS,Amines & Plasticizers Limited,Others,Others
102,AMRUTANJAN.NS,Amrutanjan Health Care Limited,Others,Others
103,ANANDRATHI.NS,Anand Rathi Wealth Limited,Financial Services,Financial Services
104,ANANTRAJ.NS,Anant Raj Limited,Realty,Realty
105,ANDHRAPAP.NS,ANDHRA PAPER LIMITED,Others,Others
106,ANDHRSUGAR.NS,The Andhra Sugars Limited,Others,Others
107,ANGELONE.NS,Angel One Limited,Financial Services,Financial Services
108,ANIKINDS.NS,Anik Industries Limited,Others,Others
109,ANMOL.NS,Anmol India Limited,Others,Others
110,ANSALAPI.NS,Ansal Properties & Infrastructure Limited,Others,Others
111,ANTGRAPHIC.NS,Antarctica Limited,Others,Others
112,ANUP.NS,The Anup Engineering Limited,Others,Others
113,ANURAS.NS,Anupam Rasayan India Limited,Chemicals,Chemicals
114,APARINDS.NS,Apar Industries Limited,Capital Goods,Capital Goods
115,APCL.NS,Anjani Portland Cement Limited,Others,Others
116,APCOTEXIND.NS,Apcotex Industries Limited,Others,Others
117,APEX.NS,Apex Frozen Foods Limited,Others,Others
118,APLAPOLLO.NS,APL Apollo Tubes Limited,Capital Goods,Capital Goods
119,APLLTD.NS,Alembic Pharmaceuticals Limited,Healthcare,Healthcare
120,APOLLO.NS,Apollo Micro Systems Limited,Others,Others
121,APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Healthcare,Healthcare
122,APOLLOPIPE.NS,Apollo Pipes Limited,Others,Others
123,APOLLOTYRE.NS,Apollo Tyres Limited,Automobile and Auto Components,Automobile and Auto Components
124,APOLSINHOT.NS,Apollo Sindoori Hotels Limited,Others,Others
125,APTECHT.NS,Aptech Limited,Others,Others
126,APTUS.NS,Aptus Value Housing Finance India Limited,Financial Services,Financial Services
127,ARCHIDPLY.NS,Archidply Industries Limited,Others,Others
128,ARCHIES.NS,Archies Limited,Others,Others
129,ARE&M.NS,Amara Raja Energy & Mobility Limited,Automobile and Auto Components,Automobile and Auto Components
130,ARENTERP.NS,Rajdarshan Industries Limited,Others,Others
131,ARIES.NS,Aries Agro Limited,Others,Others
132,ARIHANTCAP.NS,Arihant Capital Markets Limited,Others,Others
133,ARIHANTSUP.NS,Arihant Superstructures Limited,Others,Others
134,ARMANFIN.NS,Arman Financial Services Limited,Others,Others
135,AROGRANITE.NS,Aro Granite Industries Limited,Others,Others
136,ARROWGREEN.NS,Arrow Greentech Limited,Others,Others
137,ARSSINFRA.NS,ARSS Infrastructure Projects Limited,Others,Others
138,ARTEMISMED.NS,Artemis Medicare Services Limited,Others,Others
139,ARTNIRMAN.NS,Art Nirman Limited,Others,Others
140,ARVEE.NS,Arvee Laboratories (India) Limited,Others,Others
141,ARVIND.NS,Arvind Limited,Textiles,Textiles
142,ARVINDFASN.NS,Arvind Fashions Limited,Consumer Services,Consumer Services
143,ARVSMART.NS,Arvind SmartSpaces Limited,Others,Others
144,ASAHIINDIA.NS,Asahi India Glass Limited,Automobile and Auto Components,Automobile and Auto Components
145,ASAHISONG.NS,Asahi Songwon Colors Limited,Others,Others
146,ASAL.NS,Automotive Stampings and Assemblies Limited,Others,Others
147,ASALCBR.NS,Associated Alcohols & Breweries Ltd.,Others,Others
148,ASHAPURMIN.NS,Ashapura Minechem Limited,Others,Others
149,ASHIANA.NS,Ashiana Housing Limited,Others,Others
150,ASHIMASYN.NS,Ashima Limited,Others,Others
151,ASHOKA.NS,Ashoka Buildcon Limited,Construction,Construction
152,ASHOKAMET.NS,Ashoka Metcast Limited,Others,Others
153,ASHOKLEY.NS,Ashok Leyland Limited,Capital Goods,Capital Goods
154,ASIANENE.NS,Asian Energy Services Limited,Others,Others
155,ASIANHOTNR.NS,Asian Hotels (North) Limited,Others,Others
156,ASIANPAINT.NS,Asian Paints Limited,Consumer Durables,Consumer Durables
157,ASIANTILES.NS,Asian Granito India Limited,Others,Others
158,ASKAUTOLTD.NS,ASK Automotive Limited,Automobile and Auto Components,Automobile and Auto Components
159,ASMS.NS,Bartronics India Limited,Others,Others
160,ASPINWALL.NS,Aspinwall and Company Limited,Others,Others
161,ASTEC.NS,Astec LifeSciences Limited,Others,Others
162,ASTERDM.NS,Aster DM Healthcare Limited,Healthcare,Healthcare
163,ASTRAL.NS,Astral Limited,Capital Goods,Capital Goods
164,ASTRAMICRO.NS,Astra Microwave Products Limited,Capital Goods,Capital Goods
165,ASTRAZEN.NS,AstraZeneca Pharma India Limited,Healthcare,Healthcare
166,ASTRON.NS,Astron Paper & Board Mill Limited,Others,Others
167,ATAL-RE.NS,Atal Realtech Ltd-RE,Others,Others
168,ATALREAL.NS,Atal Realtech Limited,Others,Others
169,ATAM.NS,Atam Valves Limited,Others,Others
170,ATFL.NS,Agro Tech Foods Limited,Others,Others
171,ATGL.NS,Adani Total Gas Limited,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels
172,ATL.NS,Allcargo Terminals Limited,Others,Others
173,ATLANTAA.NS,ATLANTAA LIMITED,Others,Others
174,ATUL.NS,Atul Limited,Chemicals,Chemicals
175,ATULAUTO.NS,Atul Auto Limited,Others,Others
176,AUBANK.NS,AU Small Finance Bank Limited,Financial Services,Financial Services
177,AURIONPRO.NS,Aurionpro Solutions Limited,Others,Others
178,AUROPHARMA.NS,Aurobindo Pharma Limited,Healthcare,Healthcare
179,AURUM.NS,Aurum PropTech Limited,Others,Others
180,AUSOMENT.NS,Ausom Enterprise Limited,Others,Others
181,AUTOAXLES.NS,Automotive Axles Limited,Others,Others
182,AUTOIND.NS,Autoline Industries Limited,Others,Others
183,AVADHSUGAR.NS,Avadh Sugar & Energy Limited,Others,Others
184,AVALON.NS,Avalon Technologies Limited,Capital Goods,Capital Goods
185,AVANTEL.NS,Avantel Limited,Others,Others
186,AVANTIFEED.NS,Avanti Feeds Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
187,AVG.NS,AVG Logistics Limited,Others,Others
188,AVONMORE.NS,Avonmore Capital & Management Services Limited,Others,Others
189,AVROIND.NS,AVRO INDIA LIMITED,Others,Others
190,AVTNPL.NS,AVT Natural Products Limited,Others,Others
191,AWFIS.NS,Awfis Space Solutions Limited,Others,Others
192,AWHCL.NS,Antony Waste Handling Cell Limited,Others,Others
193,AWL.NS,Adani Wilmar Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
194,AXISBANK.NS,Axis Bank Limited,Financial Services,Financial Services
195,AXISCADES.NS,AXISCADES Technologies Limited,Others,Others
196,AXITA.NS,Axita Cotton Limited,Others,Others
197,AYMSYNTEX.NS,AYM Syntex Limited,Others,Others
198,AZAD.NS,Azad Engineering Limited,Capital Goods,Capital Goods
199,BAFNAPH.NS,Bafna Pharmaceuticals Limited,Others,Others
200,BAGFILMS.NS,B.A.G Films and Media Limited,Others,Others
201,BAIDFIN.NS,Baid Finserv Limited,Others,Others
202,BAJAJ-AUTO.NS,Bajaj Auto Limited,Automobile and Auto Components,Automobile and Auto Components
203,BAJAJCON.NS,Bajaj Consumer Care Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
204,BAJAJELEC.NS,Bajaj Electricals Limited,Others,Others
205,BAJAJFINSV.NS,Bajaj Finserv Limited,Financial Services,Financial Services
206,BAJAJHCARE.NS,Bajaj Healthcare Limited,Others,Others
207,BAJAJHIND.NS,Bajaj Hindusthan Sugar Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
208,BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Financial Services,Financial Services
209,BAJEL.NS,Bajel Projects Limited,Others,Others
210,BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,Financial Services
211,BALAJITELE.NS,Balaji Telefilms Limited,Others,Others
212,BALAMINES.NS,Balaji Amines Limited,Chemicals,Chemicals
213,BALAXI.NS,BALAXI PHARMACEUTICALS LIMITED,Others,Others
214,BALKRISHNA.NS,Balkrishna Paper Mills Limited,Others,Others
215,BALKRISIND.NS,Balkrishna Industries Limited,Automobile and Auto Components,Automobile and Auto Components
216,BALMLAWRIE.NS,Balmer Lawrie & Company Limited,Diversified,Diversified
217,BALPHARMA.NS,Bal Pharma Limited,Others,Others
218,BALRAMCHIN.NS,Balrampur Chini Mills Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
219,BALUFORGE.NS,Balu Forge Industries Limited,Others,Others
220,BANARBEADS.NS,Banaras Beads Limited,Others,Others
221,BANARISUG.NS,Bannari Amman Sugars Limited,Others,Others
222,BANCOINDIA.NS,Banco Products (I) Limited,Automobile and Auto Components,Automobile and Auto Components
223,BANDHANBNK.NS,Bandhan Bank Limited,Financial Services,Financial Services
224,BANG.NS,Bang Overseas Limited,Others,Others
225,BANKA.NS,Banka BioLoo Limited,Others,Others
226,BANKBARODA.NS,Bank of Baroda,Financial Services,Financial Services
227,BANKINDIA.NS,Bank of India,Financial Services,Financial Services
228,BANSALWIRE.NS,Bansal Wire Industries Limited,Others,Others
229,BANSWRAS.NS,Banswara Syntex Limited,Others,Others
230,BARBEQUE.NS,Barbeque Nation Hospitality Limited,Consumer Services,Consumer Services
231,BASF.NS,BASF India Limited,Chemicals,Chemicals
232,BASML.NS,Bannari Amman Spinning Mills Limited,Others,Others
233,BATAINDIA.NS,Bata India Limited,Consumer Durables,Consumer Durables
234,BAYERCROP.NS,Bayer Cropscience Limited,Chemicals,Chemicals
235,BBL.NS,Bharat Bijlee Limited,Others,Others
236,BBOX.NS,Black Box Limited,Others,Others
237,BBTC.NS,Bombay Burmah Trading Corporation Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
238,BBTCL.NS,B&B Triplewall Containers Limited,Others,Others
239,BCLIND.NS,Bcl Industries Limited,Others,Others
240,BCONCEPTS.NS,Brand Concepts Limited,Others,Others
241,BDL.NS,Bharat Dynamics Limited,Capital Goods,Capital Goods
242,BEARDSELL.NS,Beardsell Limited,Others,Others
243,BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
244,BEDMUTHA.NS,Bedmutha Industries Limited,Others,Others
245,BEL.NS,Bharat Electronics Limited,Capital Goods,Capital Goods
246,BEML.NS,BEML Limited,Capital Goods,Capital Goods
247,BEPL.NS,Bhansali Engineering Polymers Limited,Chemicals,Chemicals
248,BERGEPAINT.NS,Berger Paints (I) Limited,Consumer Durables,Consumer Durables
249,BESTAGRO.NS,Best Agrolife Limited,Others,Others
250,BFINVEST.NS,BF Investment Limited,Others,Others
251,BFUTILITIE.NS,BF Utilities Limited,Others,Others
252,BGRENERGY.NS,BGR Energy Systems Limited,Others,Others
253,BHAGCHEM.NS,Bhagiradha Chemicals & Industries Limited,Others,Others
254,BHAGERIA.NS,Bhageria Industries Limited,Others,Others
255,BHAGYANGR.NS,Bhagyanagar India Limited,Others,Others
256,BHANDARI.NS,Bhandari Hosiery Exports Limited,Others,Others
257,BHARATFORG.NS,Bharat Forge Limited,Automobile and Auto Components,Automobile and Auto Components
258,BHARATGEAR.NS,Bharat Gears Limited,Others,Others
259,BHARATRAS.NS,Bharat Rasayan Limited,Others,Others
260,BHARATWIRE.NS,Bharat Wire Ropes Limited,Others,Others
261,BHARTIARTL.NS,Bharti Airtel Limited,Telecommunication,Telecommunication
262,BHARTIHEXA.NS,Bharti Hexacom Limited,Others,Others
263,BHEL.NS,Bharat Heavy Electricals Limited,Capital Goods,Capital Goods
264,BIGBLOC.NS,Bigbloc Construction Limited,Others,Others
265,BIKAJI.NS,Bikaji Foods International Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
266,BIL.NS,Bhartiya International Limited,Others,Others
267,BINANIIND.NS,Binani Industries Limited,Others,Others
268,BIOCON.NS,Biocon Limited,Healthcare,Healthcare
269,BIOFILCHEM.NS,Biofil Chemicals & Pharmaceuticals Limited,Others,Others
270,BIRLACABLE.NS,Birla Cable Limited,Others,Others
271,BIRLACORPN.NS,Birla Corporation Limited,Construction Materials,Construction Materials
272,BIRLAMONEY.NS,Aditya Birla Money Limited,Others,Others
273,BLAL.NS,BEML Land Assets Limited,Others,Others
274,BLBLIMITED.NS,BLB Limited,Others,Others
275,BLISSGVS.NS,Bliss GVS Pharma Limited,Others,Others
276,BLKASHYAP.NS,B. L. Kashyap and Sons Limited,Others,Others
277,BLS.NS,BLS International Services Limited,Consumer Services,Consumer Services
278,BLSE.NS,BLS E-Services Limited,Others,Others
279,BLUECHIP.NS,Blue Chip India Limited,Others,Others
280,BLUEDART.NS,Blue Dart Express Limited,Services,Services
281,BLUEJET.NS,Blue Jet Healthcare Limited,Healthcare,Healthcare
282,BLUESTARCO.NS,Blue Star Limited,Consumer Durables,Consumer Durables
283,BODALCHEM.NS,Bodal Chemicals Limited,Others,Others
284,BOMDYEING.NS,Bombay Dyeing & Mfg Company Limited,Textiles,Textiles
285,BOROLTD.NS,Borosil Limited,Others,Others
286,BORORENEW.NS,BOROSIL RENEWABLES LIMITED,Capital Goods,Capital Goods
287,BOROSCI.NS,Borosil Scientific Limited,Others,Others
288,BOSCHLTD.NS,Bosch Limited,Automobile and Auto Components,Automobile and Auto Components
289,BPCL.NS,Bharat Petroleum Corporation Limited,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels
290,BPL.NS,BPL Limited,Others,Others
291,BRIGADE.NS,Brigade Enterprises Limited,Realty,Realty
292,BRITANNIA.NS,Britannia Industries Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
293,BRNL.NS,Bharat Road Network Limited,Others,Others
294,BROOKS.NS,Brooks Laboratories Limited,Others,Others
295,BSE.NS,BSE Limited,Financial Services,Financial Services
296,BSHSL.NS,Bombay Super Hybrid Seeds Limited,Others,Others
297,BSL.NS,BSL Limited,Others,Others
298,BSOFT.NS,BIRLASOFT LIMITED,Information Technology,Information Technology
299,BTML.NS,Bodhi Tree Multimedia Limited,Others,Others
300,BURNPUR.NS,Burnpur Cement Limited,Others,Others
301,BUTTERFLY.NS,Butterfly Gandhimathi Appliances Limited,Others,Others
302,BVCL.NS,Barak Valley Cements Limited,Others,Others
303,BYKE.NS,The Byke Hospitality Ltd,Others,Others
304,CALSOFT.NS,California Software Company Limited,Others,Others
305,CAMLINFINE.NS,Camlin Fine Sciences Limited,Chemicals,Chemicals
306,CAMPUS.NS,Campus Activewear Limited,Consumer Durables,Consumer Durables
307,CAMS.NS,Computer Age Management Services Limited,Financial Services,Financial Services
308,CANBK.NS,Canara Bank,Financial Services,Financial Services
309,CANFINHOME.NS,Can Fin Homes Limited,Financial Services,Financial Services
310,CANTABIL.NS,Cantabil Retail India Limited,Others,Others
311,CAPACITE.NS,Capacit'e Infraprojects Limited,Others,Others
312,CAPITALSFB.NS,Capital Small Finance Bank Limited,Others,Others
313,CAPLIPOINT.NS,Caplin Point Laboratories Limited,Healthcare,Healthcare
314,CAPTRUST.NS,Capital Trust Limited,Others,Others
315,CARBORUNIV.NS,Carborundum Universal Limited,Capital Goods,Capital Goods
316,CAREERP.NS,Career Point Limited,Others,Others
317,CARERATING.NS,CARE Ratings Limited,Financial Services,Financial Services
318,CARTRADE.NS,Cartrade Tech Limited,Consumer Services,Consumer Services
319,CARYSIL.NS,CARYSIL LIMITED,Others,Others
320,CASTROLIND.NS,Castrol India Limited,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels
321,CCCL.NS,Consolidated Construction Consortium Limited,Others,Others
322,CCHHL.NS,Country Club Hospitality & Holidays Limited,Others,Others
323,CCL.NS,CCL Products (India) Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
324,CDSL.NS,Central Depository Services (India) Limited,Financial Services,Financial Services
325,CEATLTD.NS,CEAT Limited,Automobile and Auto Components,Automobile and Auto Components
326,CEIGALL.NS,Ceigall India Limited,Others,Others
327,CELEBRITY.NS,Celebrity Fashions Limited,Others,Others
328,CELLO.NS,Cello World Limited,Consumer Durables,Consumer Durables
329,CENTENKA.NS,Century Enka Limited,Others,Others
330,CENTEXT.NS,Century Extrusions Limited,Others,Others
331,CENTRALBK.NS,Central Bank of India,Financial Services,Financial Services
332,CENTRUM.NS,Centrum Capital Limited,Others,Others
333,CENTUM.NS,Centum Electronics Limited,Others,Others
334,CENTURYPLY.NS,Century Plyboards (India) Limited,Consumer Durables,Consumer Durables
335,CENTURYTEX.NS,Century Textiles & Industries Limited,Forest Materials,Forest Materials
336,CERA.NS,Cera Sanitaryware Limited,Consumer Durables,Consumer Durables
337,CEREBRAINT.NS,Cerebra Integrated Technologies Limited,Others,Others
338,CESC.NS,CESC Limited,Power,Power
339,CGCL.NS,Capri Global Capital Limited,Financial Services,Financial Services
340,CGPOWER.NS,CG Power and Industrial Solutions Limited,Capital Goods,Capital Goods
341,CHALET.NS,Chalet Hotels Limited,Consumer Services,Consumer Services
342,CHAMBLFERT.NS,Chambal Fertilizers & Chemicals Limited,Chemicals,Chemicals
343,CHEMBOND.NS,Chembond Chemicals Ltd,Others,Others
344,CHEMCON.NS,Chemcon Speciality Chemicals Limited,Others,Others
345,CHEMFAB.NS,Chemfab Alkalis Limited,Others,Others
346,CHEMPLASTS.NS,Chemplast Sanmar Limited,Chemicals,Chemicals
347,CHENNPETRO.NS,Chennai Petroleum Corporation Limited,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels
348,CHEVIOT.NS,Cheviot Company Limited,Others,Others
349,CHOICEIN.NS,Choice International Limited,Financial Services,Financial Services
350,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Financial Services,Financial Services
351,CHOLAHLDNG.NS,Cholamandalam Financial Holdings Limited,Financial Services,Financial Services
352,CIEINDIA.NS,CIE Automotive India Limited,Automobile and Auto Components,Automobile and Auto Components
353,CIGNITITEC.NS,Cigniti Technologies Limited,Information Technology,Information Technology
354,CINELINE.NS,Cineline India Limited,Others,Others
355,CINEVISTA.NS,Cinevista Limited,Others,Others
356,CIPLA.NS,Cipla Limited,Healthcare,Healthcare
357,CLEAN.NS,Clean Science and Technology Limited,Chemicals,Chemicals
358,CLEDUCATE.NS,CL Educate Limited,Others,Others
359,CLSEL.NS,Chaman Lal Setia Exports Limited,Others,Others
360,CMSINFO.NS,CMS Info Systems Limited,Services,Services
361,COALINDIA.NS,Coal India Limited,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels
362,COASTCORP.NS,Coastal Corporation Limited,Others,Others
363,COCHINSHIP.NS,Cochin Shipyard Limited,Capital Goods,Capital Goods
364,COFFEEDAY.NS,Coffee Day Enterprises Limited,Others,Others
365,COFORGE.NS,Coforge Limited,Information Technology,Information Technology
366,COLPAL.NS,Colgate Palmolive (India) Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
367,COMPUSOFT.NS,Compucom Software Limited,Others,Others
368,COMSYN.NS,Commercial Syn Bags Limited,Others,Others
369,CONCOR.NS,Container Corporation of India Limited,Services,Services
370,CONCORDBIO.NS,Concord Biotech Limited,Healthcare,Healthcare
371,CONFIPET.NS,Confidence Petroleum India Limited,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels
372,CONSOFINVT.NS,Consolidated Finvest & Holdings Limited,Others,Others
373,CONTROLPR.NS,Control Print Limited,Others,Others
374,CORALFINAC.NS,Coral India Finance & Housing Limited,Others,Others
375,CORDSCABLE.NS,Cords Cable Industries Limited,Others,Others
376,COROMANDEL.NS,Coromandel International Limited,Chemicals,Chemicals
377,COSMOFIRST.NS,COSMO FIRST LIMITED,Others,Others
378,COUNCODOS.NS,Country Condo's Limited,Others,Others
379,CRAFTSMAN.NS,Craftsman Automation Limited,Automobile and Auto Components,Automobile and Auto Components
380,CREATIVE.NS,Creative Newtech Limited,Others,Others
381,CREATIVEYE.NS,Creative Eye Limited,Others,Others
382,CREDITACC.NS,CREDITACCESS GRAMEEN LIMITED,Financial Services,Financial Services
383,CREST.NS,Crest Ventures Limited,Others,Others
384,CRISIL.NS,CRISIL Limited,Financial Services,Financial Services
385,CROMPTON.NS,Crompton Greaves Consumer Electricals Limited,Consumer Durables,Consumer Durables
386,CROWN.NS,Crown Lifters Limited,Others,Others
387,CSBBANK.NS,CSB Bank Limited,Financial Services,Financial Services
388,CSLFINANCE.NS,CSL Finance Limited,Others,Others
389,CTE.NS,Cambridge Technology Enterprises Limited,Others,Others
390,CUB.NS,City Union Bank Limited,Financial Services,Financial Services
391,CUBEXTUB.NS,Cubex Tubings Limited,Others,Others
392,CUMMINSIND.NS,Cummins India Limited,Capital Goods,Capital Goods
393,CUPID.NS,Cupid Limited,Others,Others
394,CYBERMEDIA.NS,Cyber Media (India) Limited,Others,Others
395,CYBERTECH.NS,Cybertech Systems And Software Limited,Others,Others
396,CYIENT.NS,Cyient Limited,Information Technology,Information Technology
397,CYIENTDLM.NS,Cyient DLM Limited,Capital Goods,Capital Goods
398,DABUR.NS,Dabur India Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
399,DALBHARAT.NS,Dalmia Bharat Limited,Construction Materials,Construction Materials
400,DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,Fast Moving Consumer Goods,Fast Moving Consumer Goods
401,DAMODARIND.NS,Damodar Industries Limited,Others,Others
402,DANGEE.NS,Dangee Dums Limited,Others,Others
