"Date","Open","High","Low","Close","Volume","OI","Trend ‌Supertrend‌ (7,3)"
"Mon May 13 2024 10:50:00 GMT+0530 (India Standard Time)","116.50","129.15","112.70","128.80","1777475.00","3800350.00","151.54"
"Mon May 13 2024 10:55:00 GMT+0530 (India Standard Time)","128.70","133.00","123.85","130.30","1604975.00","4015600.00","151.54"
"Mon May 13 2024 11:00:00 GMT+0530 (India Standard Time)","130.30","140.00","126.85","137.95","1972850.00","3831700.00","151.54"
"Mon May 13 2024 11:05:00 GMT+0530 (India Standard Time)","137.95","165.30","136.65","160.50","3979025.00","3136425.00","104.85"
"Mon May 13 2024 11:10:00 GMT+0530 (India Standard Time)","160.85","161.70","147.00","150.25","1484475.00","2995700.00","108.52"
"Mon May 13 2024 11:15:00 GMT+0530 (India Standard Time)","150.40","171.50","150.30","164.75","2730525.00","2898525.00","112.51"
"Mon May 13 2024 11:20:00 GMT+0530 (India Standard Time)","164.75","172.55","157.50","158.75","1501625.00","2736950.00","117.10"
"Mon May 13 2024 11:25:00 GMT+0530 (India Standard Time)","158.75","167.75","155.90","164.45","901700.00","2772475.00","117.10"
"Mon May 13 2024 11:30:00 GMT+0530 (India Standard Time)","164.45","187.45","160.35","183.80","2285300.00","2692050.00","122.72"
"Mon May 13 2024 11:35:00 GMT+0530 (India Standard Time)","183.80","197.25","178.80","188.55","1748000.00","2363775.00","136.25"
"Mon May 13 2024 11:40:00 GMT+0530 (India Standard Time)","189.50","189.80","175.25","175.25","654100.00","2308250.00","136.25"
"Mon May 13 2024 11:45:00 GMT+0530 (India Standard Time)","175.25","179.90","161.90","166.60","1246350.00","2136250.00","136.25"
"Mon May 13 2024 11:50:00 GMT+0530 (India Standard Time)","167.05","185.40","166.90","182.00","600850.00","2093400.00","136.25"
"Mon May 13 2024 11:55:00 GMT+0530 (India Standard Time)","182.00","183.90","172.20","176.10","539200.00","2138950.00","136.25"
"Mon May 13 2024 12:00:00 GMT+0530 (India Standard Time)","176.10","189.35","175.30","187.85","751300.00","2114325.00","136.25"
"Mon May 13 2024 12:05:00 GMT+0530 (India Standard Time)","187.85","192.70","178.15","181.05","725925.00","2101375.00","137.69"
"Mon May 13 2024 12:10:00 GMT+0530 (India Standard Time)","181.05","191.90","176.00","187.50","524725.00","2097175.00","137.69"
"Mon May 13 2024 12:15:00 GMT+0530 (India Standard Time)","187.35","194.65","171.85","180.75","676900.00","2092850.00","137.69"
"Mon May 13 2024 12:20:00 GMT+0530 (India Standard Time)","180.75","191.35","178.05","189.20","419850.00","2063950.00","137.69"
"Mon May 13 2024 12:25:00 GMT+0530 (India Standard Time)","188.90","217.10","186.60","215.20","1505100.00","1942175.00","146.66"
"Mon May 13 2024 12:30:00 GMT+0530 (India Standard Time)","215.20","221.40","205.15","214.40","780100.00","1818600.00","159.00"
"Mon May 13 2024 12:35:00 GMT+0530 (India Standard Time)","214.90","224.85","208.15","221.70","570100.00","1791800.00","162.82"
"Mon May 13 2024 12:40:00 GMT+0530 (India Standard Time)","222.05","228.90","210.75","214.60","582200.00","1744850.00","166.04"
"Mon May 13 2024 12:45:00 GMT+0530 (India Standard Time)","214.60","215.15","195.30","208.00","530900.00","1710950.00","166.04"
"Mon May 13 2024 12:50:00 GMT+0530 (India Standard Time)","208.00","210.05","192.00","204.30","417725.00","1679100.00","166.04"
"Mon May 13 2024 12:55:00 GMT+0530 (India Standard Time)","204.30","213.45","204.05","212.40","285150.00","1666325.00","166.04"
"Mon May 13 2024 13:00:00 GMT+0530 (India Standard Time)","212.40","217.65","202.60","203.90","314525.00","1662925.00","166.04"
"Mon May 13 2024 13:05:00 GMT+0530 (India Standard Time)","204.00","219.20","203.85","215.95","246200.00","1661525.00","166.04"
"Mon May 13 2024 13:10:00 GMT+0530 (India Standard Time)","216.10","224.45","211.40","219.90","316350.00","1656225.00","169.98"
"Mon May 13 2024 13:15:00 GMT+0530 (India Standard Time)","219.65","225.50","204.05","204.45","370550.00","1635075.00","169.98"
"Mon May 13 2024 13:20:00 GMT+0530 (India Standard Time)","204.55","208.30","165.35","167.30","753325.00","1550125.00","248.34"
"Mon May 13 2024 13:25:00 GMT+0530 (India Standard Time)","167.30","181.85","166.80","171.90","487225.00","1541300.00","233.50"
"Mon May 13 2024 13:30:00 GMT+0530 (India Standard Time)","171.90","174.90","146.35","153.55","841425.00","1573650.00","223.58"
"Mon May 13 2024 13:35:00 GMT+0530 (India Standard Time)","154.05","167.05","150.60","164.30","673425.00","1634550.00","219.84"
"Mon May 13 2024 13:40:00 GMT+0530 (India Standard Time)","163.95","176.35","158.25","174.60","591050.00","1651050.00","219.84"
"Mon May 13 2024 13:45:00 GMT+0530 (India Standard Time)","174.60","202.50","163.10","198.85","916925.00","1620350.00","219.84"
"Mon May 13 2024 13:50:00 GMT+0530 (India Standard Time)","198.85","254.65","197.25","252.10","1360075.00","1570300.00","142.75"
"Mon May 13 2024 13:55:00 GMT+0530 (India Standard Time)","252.10","275.20","241.30","275.20","946675.00","1378375.00","172.41"
"Mon May 13 2024 14:00:00 GMT+0530 (India Standard Time)","275.35","282.55","256.90","257.20","410850.00","1309425.00","185.16"
"Mon May 13 2024 14:05:00 GMT+0530 (India Standard Time)","257.60","272.00","250.60","254.40","360900.00","1308625.00","185.16"
"Mon May 13 2024 14:10:00 GMT+0530 (India Standard Time)","254.55","272.70","247.45","270.70","247850.00","1296475.00","185.16"
"Mon May 13 2024 14:15:00 GMT+0530 (India Standard Time)","270.70","283.90","265.15","268.90","380825.00","1269100.00","197.22"
"Mon May 13 2024 14:20:00 GMT+0530 (India Standard Time)","268.90","268.90","249.25","261.10","221850.00","1264500.00","197.22"
"Mon May 13 2024 14:25:00 GMT+0530 (India Standard Time)","261.10","272.20","251.75","271.30","186575.00","1263800.00","197.22"
"Mon May 13 2024 14:30:00 GMT+0530 (India Standard Time)","272.00","289.70","270.45","273.85","340450.00","1223125.00","209.44"
"Mon May 13 2024 14:35:00 GMT+0530 (India Standard Time)","273.85","287.75","271.20","282.15","213325.00","1220825.00","211.84"
"Mon May 13 2024 14:40:00 GMT+0530 (India Standard Time)","282.15","285.60","268.00","281.80","166425.00","1196450.00","211.84"
"Mon May 13 2024 14:45:00 GMT+0530 (India Standard Time)","281.80","287.05","270.55","275.80","188025.00","1191050.00","215.57"
"Mon May 13 2024 14:50:00 GMT+0530 (India Standard Time)","275.80","287.90","266.90","284.30","219800.00","1179400.00","215.57"
"Mon May 13 2024 14:55:00 GMT+0530 (India Standard Time)","284.30","289.40","272.00","276.15","190550.00","1144450.00","219.08"
"Mon May 13 2024 15:00:00 GMT+0530 (India Standard Time)","276.15","283.80","231.90","246.80","455450.00","1111600.00","219.08"
