Date,Open,High,Low,Close,Volume,OI,"Trend ‌Supertrend‌ (7,3)"
Tue May 14 2024 10:25:00 GMT+0530 (India Standard Time),206.85,209.95,174.35,177.8,207000,363750,229.6
Tue May 14 2024 10:30:00 GMT+0530 (India Standard Time),177.8,192.15,173.1,179.85,179775,355375,229.6
Tue May 14 2024 10:35:00 GMT+0530 (India Standard Time),179.85,186.4,174.75,179.15,100625,359850,229.6
Tue May 14 2024 10:40:00 GMT+0530 (India Standard Time),179.15,186,161,161.4,151650,357625,229.6
Tue May 14 2024 10:45:00 GMT+0530 (India Standard Time),161.4,176.35,161.4,171.3,175300,390200,229.6
Tue May 14 2024 10:50:00 GMT+0530 (India Standard Time),171.3,186,170.5,179.95,141900,383475,229.6
Tue May 14 2024 10:55:00 GMT+0530 (India Standard Time),179.95,185,170.15,172.7,95150,384075,229.6
Tue May 14 2024 11:00:00 GMT+0530 (India Standard Time),172.7,174.65,150.65,153.75,161275,391425,226.49
Tue May 14 2024 11:05:00 GMT+0530 (India Standard Time),153.3,156.3,141.8,148.9,305475,442900,209.99
Tue May 14 2024 11:10:00 GMT+0530 (India Standard Time),148.9,151.2,143.35,147.8,160100,457150,202.87
Tue May 14 2024 11:15:00 GMT+0530 (India Standard Time),146.3,150.85,136.6,142.9,274225,491475,197.49
Tue May 14 2024 11:20:00 GMT+0530 (India Standard Time),143.3,154.25,139.8,148.5,321425,553900,197.49
Tue May 14 2024 11:25:00 GMT+0530 (India Standard Time),148.5,158.05,145.9,156.9,280925,571500,197.49
Tue May 14 2024 11:30:00 GMT+0530 (India Standard Time),156.9,162.35,147.8,159.25,294200,571750,197.49
Tue May 14 2024 11:35:00 GMT+0530 (India Standard Time),159.35,160.7,148.45,149.85,126825,572250,197.49
Tue May 14 2024 11:40:00 GMT+0530 (India Standard Time),149.95,150.8,140.7,145.3,201450,573875,190.66
Tue May 14 2024 11:45:00 GMT+0530 (India Standard Time),145.3,147.95,133.8,138.45,286475,604600,185.43
